,0
0,0.019929127767682076
1,0.005945007316768169
2,0.023127535358071327
3,0.0818265751004219
4,0.04800288751721382
5,0.22942782938480377
6,0.4762427508831024
7,0.03449232131242752
8,0.1218114048242569
9,0.02722417376935482
10,0.2115202248096466
11,0.11529918760061264
12,0.14609955251216888
13,0.013009562157094479
14,0.053920868784189224
15,0.2255420833826065
16,0.03852091357111931
17,0.024202441796660423
18,0.02451220341026783
19,0.020355505868792534
20,0.27150461077690125
21,0.11047934740781784
22,0.14554308354854584
23,0.2890569567680359
24,0.11653029173612595
25,0.1354455053806305
26,0.3560667037963867
27,0.3485395610332489
28,0.015069507993757725
29,0.06920807808637619
30,0.09033768624067307
31,0.007821399718523026
32,0.015168755315244198
33,0.014828074723482132
34,0.09205904603004456
35,0.0741327777504921
36,0.14872492849826813
37,0.11185810714960098
38,0.05942857265472412
39,0.4217063784599304
40,0.7246849536895752
41,0.2347927987575531
42,0.3640097379684448
43,0.12986792623996735
44,0.04307275265455246
45,0.12488251179456711
46,0.09743907302618027
47,0.02075929194688797
48,0.075098916888237
49,0.004929985385388136
50,0.06719279289245605
51,0.0033785190898925066
52,0.3670463263988495
53,0.12436424940824509
54,0.11334514617919922
55,0.021707866340875626
56,0.393379807472229
57,0.037170253694057465
58,0.17824676632881165
59,0.21899382770061493
60,0.021021706983447075
61,0.23382529616355896
62,0.25449687242507935
63,0.016531996428966522
64,0.7002962231636047
65,0.2607809901237488
66,0.21861805021762848
67,0.047506093978881836
68,0.20522695779800415
69,0.4549857974052429
70,0.05425999313592911
71,0.053713344037532806
72,0.14658373594284058
73,0.40634685754776
74,0.13262680172920227
75,0.027468474581837654
76,0.220576211810112
77,0.04066786915063858
78,0.35435861349105835
79,0.17716413736343384
80,0.11843442916870117
81,0.44556447863578796
82,0.16045063734054565
83,0.6800535917282104
84,0.7092775106430054
85,0.07557093352079391
86,0.19077426195144653
87,0.04673527553677559
88,0.03347283974289894
89,0.5984132289886475
90,0.47287002205848694
91,0.139068603515625
92,0.2968025207519531
93,0.128130704164505
94,0.34549447894096375
95,0.025815609842538834
96,0.12005021423101425
97,0.4504188597202301
98,0.3555310070514679
99,0.18183612823486328
100,0.3151862621307373
101,0.009878446348011494
102,0.40579238533973694
103,0.05805513262748718
104,0.3365783095359802
105,0.18608571588993073
106,0.17279917001724243
107,0.081452377140522
108,0.018917320296168327
109,0.050905607640743256
110,0.034506138414144516
111,0.46406105160713196
112,0.20067285001277924
113,0.18890047073364258
114,0.020998936146497726
115,0.13723595440387726
116,0.24862071871757507
117,0.02906927652657032
118,0.4005367159843445
119,0.3077852427959442
120,0.14325831830501556
121,0.019219646230340004
122,0.3048076331615448
123,0.2565274238586426
124,0.04355321824550629
125,0.34574320912361145
126,0.4905599057674408
127,0.13771794736385345
128,0.3293503224849701
129,0.5538224577903748
130,0.4219728410243988
131,0.06281845271587372
132,0.16279608011245728
133,0.1605762243270874
134,0.0032691515516489744
135,0.11873643845319748
136,0.011181499809026718
137,0.0346326008439064
138,0.07281333208084106
139,0.023947084322571754
140,0.0007192141492851079
141,0.11596924811601639
142,0.028104405850172043
143,0.002513509476557374
144,0.09946375340223312
145,0.007149143144488335
146,0.052437130361795425
147,0.1472276747226715
148,0.03324093297123909
149,0.09782198071479797
