,0
0,0.017905961722135544
1,0.007998286746442318
2,0.5403087139129639
3,0.1819077581167221
4,0.14553309977054596
5,0.217800110578537
6,0.7360973358154297
7,0.1776500642299652
8,0.7920990586280823
9,0.3337143361568451
10,0.28979596495628357
11,0.02782086282968521
12,0.3606100082397461
13,0.09628502279520035
14,0.08627524971961975
15,0.17648150026798248
16,0.14712601900100708
17,0.007370184641331434
18,0.3035614490509033
19,7.541349623352289e-05
20,0.16799186170101166
21,0.10417311638593674
22,0.5407801270484924
23,0.02369927242398262
24,0.033051107078790665
25,0.01616840809583664
26,0.115278460085392
27,0.15595649182796478
28,0.5203709006309509
29,0.5399546027183533
30,0.005115184932947159
31,0.2071245312690735
32,0.2626537084579468
33,0.13945825397968292
34,0.07130101323127747
35,0.9288368821144104
36,0.0017925278516486287
37,0.1474868655204773
38,0.008221018128097057
39,0.1957150399684906
40,0.10008823126554489
41,0.05509331822395325
42,0.0005830139270983636
43,0.08608587831258774
44,0.016445420682430267
45,0.006329833064228296
46,0.08485415577888489
47,0.09693838655948639
48,0.02007424458861351
49,0.056046243757009506
50,0.07106402516365051
51,0.1795620173215866
52,0.07284179329872131
53,0.20531460642814636
54,0.8906781673431396
55,0.09689252078533173
56,0.0010513638844713569
57,0.0798417404294014
58,0.011745518073439598
59,0.0037428471259772778
60,0.12346524000167847
61,0.009099309332668781
62,0.0249885655939579
63,0.3801308572292328
64,0.5885105133056641
65,0.06353278458118439
66,0.2791639566421509
67,0.007025287486612797
68,0.1382046341896057
69,0.43850505352020264
70,0.3539162278175354
71,0.007512479554861784
72,0.02952742762863636
73,0.027889808639883995
74,0.006566314026713371
75,0.051933880895376205
76,0.7283874154090881
77,0.0020011893939226866
78,0.6634624600410461
79,0.6971063017845154
80,0.3212839663028717
81,0.47304409742355347
82,0.0027608054224401712
83,0.09869422018527985
84,0.28492218255996704
85,0.7744582891464233
86,0.05906340107321739
87,0.023707017302513123
88,0.019042516127228737
89,0.033859726041555405
90,0.020758088678121567
91,0.13746412098407745
92,0.18662670254707336
93,0.564566433429718
94,0.17450983822345734
95,0.8091153502464294
96,0.4105111360549927
97,0.0005391053855419159
98,0.016417037695646286
99,0.004117632284760475
100,0.7883172631263733
101,0.17420662939548492
102,0.8142399191856384
103,0.2873237729072571
104,0.21935079991817474
105,0.3526155650615692
106,0.08377297222614288
107,0.08613385260105133
108,0.000501575181260705
109,0.1778365671634674
110,0.025874396786093712
111,0.20105111598968506
112,0.06049150228500366
113,0.3061521053314209
114,0.044697586447000504
115,0.06663920730352402
116,0.2517419159412384
117,0.002221356611698866
118,0.108958899974823
119,0.9177410006523132
120,0.14972446858882904
121,0.3255752623081207
122,0.017426172271370888
123,0.02732212096452713
124,0.0016329040518030524
125,0.1315358728170395
126,0.7432081699371338
127,0.718547523021698
128,0.281863272190094
129,0.022883165627717972
130,0.008236558176577091
131,0.03503378853201866
132,0.05256685987114906
133,0.08860496431589127
134,0.4916089177131653
135,0.07577855885028839
136,0.10546577721834183
137,0.20155207812786102
138,0.02829020470380783
139,0.07454876601696014
140,4.5646265789400786e-05
141,0.05407022312283516
142,0.5018191933631897
143,0.15674585103988647
144,0.10334663093090057
145,0.17713983356952667
146,0.10017462819814682
147,0.32735270261764526
148,0.11734465509653091
149,0.12207324802875519
