,0
0,0.14959679543972015
1,0.07731372117996216
2,0.06397451460361481
3,0.02019961178302765
4,0.16007311642169952
5,0.19323304295539856
6,0.6192423701286316
7,0.05818428099155426
8,0.10221420228481293
9,0.1880263239145279
10,0.16282688081264496
11,0.2459864616394043
12,0.13264407217502594
13,0.1208624541759491
14,0.6879588961601257
15,0.0061724986881017685
16,0.022366458550095558
17,0.011555817909538746
18,0.021344998851418495
19,0.0878511369228363
20,0.0222098957747221
21,0.010698258876800537
22,0.34812238812446594
23,0.15008753538131714
24,0.5168638825416565
25,0.028500139713287354
26,0.49822360277175903
27,0.17049649357795715
28,0.11803066730499268
29,0.033425476402044296
30,0.3905546963214874
31,0.3072606027126312
32,0.31280720233917236
33,0.00731384102255106
34,0.17854401469230652
35,0.015288526192307472
36,0.12169041484594345
37,0.31558355689048767
38,0.2923271954059601
39,0.22619837522506714
40,0.014470071531832218
41,0.008175322785973549
42,0.18351998925209045
43,0.12917302548885345
44,0.12143292278051376
45,0.11442770063877106
46,0.03664097934961319
47,0.04055049270391464
48,0.09967546910047531
49,0.2259775996208191
50,0.18470671772956848
51,0.33669695258140564
52,0.021185340359807014
53,0.029440470039844513
54,0.12216101586818695
55,0.058031342923641205
56,0.19391414523124695
57,0.35558125376701355
58,0.1207900270819664
59,0.08353348821401596
60,0.30634188652038574
61,0.42361000180244446
62,0.07610780745744705
63,0.014382503926753998
64,0.3492662012577057
65,0.5598211288452148
66,0.25956758856773376
67,0.006466004531830549
68,0.5603290796279907
69,0.2013605237007141
70,0.4902150630950928
71,0.11169084906578064
72,0.06238643452525139
73,0.012495859526097775
74,0.2353380173444748
75,0.0004755716072395444
76,0.3305864930152893
77,0.3433001637458801
78,0.004668797831982374
79,0.010759465396404266
80,0.013007027097046375
81,0.00011492000339785591
82,0.08425401151180267
83,0.16878096759319305
84,0.07633889466524124
85,0.2651034891605377
86,0.009595530107617378
87,0.15231014788150787
88,0.551397979259491
89,0.7048667073249817
90,0.0006121799233369529
91,0.014167464338243008
92,0.2687695324420929
93,0.24304237961769104
94,0.12394851446151733
95,0.08002477884292603
96,0.6222680807113647
97,0.018784716725349426
98,0.21074393391609192
99,0.5897164344787598
100,0.015917232260107994
101,0.062427643686532974
102,0.4029739499092102
103,0.26287567615509033
104,0.16017046570777893
105,0.0002228536322945729
106,0.5194078087806702
107,0.008143166080117226
108,0.002507236087694764
109,0.13931013643741608
110,0.011964673176407814
111,0.07844705134630203
112,0.1874644011259079
113,0.07128693163394928
114,0.704895555973053
115,0.027053548023104668
116,0.14114712178707123
117,0.022442182525992393
118,0.8112900257110596
119,0.36972248554229736
120,0.02051081694662571
121,0.46974045038223267
122,0.008380069397389889
123,0.15185122191905975
124,0.03098493069410324
125,0.1420280486345291
126,0.3286409080028534
127,0.18482619524002075
128,0.15413154661655426
129,0.38380539417266846
130,0.010959474369883537
131,0.03713918849825859
132,0.06305335462093353
133,0.11565569788217545
134,0.07756778597831726
135,0.06866459548473358
136,0.20020051300525665
137,0.006640634499490261
138,0.11645379662513733
139,0.6448552012443542
140,0.11004388332366943
141,0.5710488557815552
142,0.33525869250297546
143,0.36083078384399414
144,0.3531683683395386
145,0.08578498661518097
146,0.05455051362514496
147,0.0006882380112074316
148,0.5870441198348999
149,0.5038350820541382
