,0
0,0.0005576871335506439
1,0.5848379731178284
2,0.020624134689569473
3,0.479898065328598
4,0.014049101620912552
5,0.12597602605819702
6,0.11642613261938095
7,0.12979145348072052
8,0.02821509726345539
9,0.4917766749858856
10,0.20398467779159546
11,0.848959743976593
12,0.008124185726046562
13,0.7258591651916504
14,0.04569721966981888
15,0.17069479823112488
16,0.05775262787938118
17,0.08232901990413666
18,0.27895575761795044
19,0.035970740020275116
20,0.24566303193569183
21,0.3788771331310272
22,0.0056327590718865395
23,0.28507813811302185
24,0.6020954251289368
25,0.17494410276412964
26,0.21865834295749664
27,0.048580002039670944
28,0.10811346024274826
29,0.1768864393234253
30,0.003139140782877803
31,0.09966400265693665
32,0.12811630964279175
33,0.3380717635154724
34,0.35467401146888733
35,0.00488019734621048
36,0.5351033806800842
37,0.03156536817550659
38,0.0028471925761550665
39,0.09284814447164536
40,0.12994632124900818
41,0.35277241468429565
42,0.31970733404159546
43,0.006702805403620005
44,0.00092937087174505
45,0.7307842969894409
46,0.3433265686035156
47,0.10002192109823227
48,0.6928780674934387
49,0.01092955656349659
50,0.5575727820396423
51,0.0008320901542901993
52,0.4961256682872772
53,0.11218927800655365
54,0.17540444433689117
55,0.02874516323208809
56,0.09370845556259155
57,0.026208722963929176
58,0.49384817481040955
59,0.18759317696094513
60,0.39789488911628723
61,0.45839136838912964
62,0.0021278448402881622
63,0.07042637467384338
64,0.03381074592471123
65,0.05777299776673317
66,0.22701171040534973
67,0.08197350054979324
68,0.2545247972011566
69,0.2188384234905243
70,0.2231609970331192
71,0.0780620276927948
72,0.30680277943611145
73,0.10871247202157974
74,0.0886053517460823
75,0.22901245951652527
76,0.20714974403381348
77,0.0015424356097355485
78,0.6795283555984497
79,0.2743391990661621
80,0.18525740504264832
81,0.1489652693271637
82,0.06315498799085617
83,0.14785392582416534
84,0.20124952495098114
85,0.2528182864189148
86,0.02217967063188553
87,0.016792872920632362
88,0.23224957287311554
89,0.5482235550880432
90,0.028436126187443733
91,0.008328758180141449
92,0.3783012628555298
93,0.7236127853393555
94,0.03824920207262039
95,0.10828588157892227
96,0.013702256605029106
97,0.05451014265418053
98,0.02251320891082287
99,0.004736211616545916
100,0.3938428461551666
101,0.17400364577770233
102,0.13328446447849274
103,0.2342243194580078
104,0.29950904846191406
105,0.061953868716955185
106,0.002812808146700263
107,0.008584239520132542
108,0.19133880734443665
109,0.046881869435310364
110,0.0836663544178009
111,0.03265820071101189
112,0.144693061709404
113,0.7008987665176392
114,0.6404752731323242
115,0.02147146686911583
116,0.43796011805534363
117,0.012638693675398827
118,0.4844403564929962
119,0.03360006585717201
120,0.10922696441411972
121,0.11261686682701111
122,0.33850187063217163
123,0.5089213252067566
124,0.0013549054274335504
125,0.0025811027735471725
126,0.011970541439950466
127,0.001870728679932654
128,0.2639036476612091
129,0.08177081495523453
130,0.01224194373935461
131,0.14519673585891724
132,0.09104849398136139
133,0.4614614248275757
134,0.06399154663085938
135,0.031780365854501724
136,0.028992481529712677
137,0.09300879389047623
138,0.18782895803451538
139,0.20390155911445618
140,0.05457964166998863
141,0.012470494024455547
142,0.012799480929970741
143,0.05513559281826019
144,0.1229238361120224
145,0.014372828416526318
146,0.1869702935218811
147,0.3734263479709625
148,0.032041821628808975
149,0.0250348299741745
