,0
0,0.04429717734456062
1,0.12933890521526337
2,0.4003579318523407
3,0.025504592806100845
4,0.29822567105293274
5,0.003296453971415758
6,0.060124270617961884
7,0.12909241020679474
8,0.042230602353811264
9,0.01851790025830269
10,0.19046024978160858
11,0.05073298141360283
12,0.1726917326450348
13,0.40206316113471985
14,0.012240526266396046
15,0.14156100153923035
16,0.07334031164646149
17,0.12007351964712143
18,0.0425991453230381
19,0.33344346284866333
20,0.5485309362411499
21,0.043305184692144394
22,0.06541232764720917
23,0.05282117798924446
24,0.00013637662050314248
25,0.021598124876618385
26,0.2525927424430847
27,0.0032560178078711033
28,0.030130406841635704
29,0.00024833352654241025
30,0.09812549501657486
31,0.017208920791745186
32,0.3116095960140228
33,0.023200275376439095
34,0.3066003620624542
35,0.320791095495224
36,0.019370583817362785
37,0.0005878199590370059
38,0.4777457118034363
39,0.002994754584506154
40,0.24682366847991943
41,0.05468451604247093
42,0.04965640604496002
43,0.008427681401371956
44,0.049725692719221115
45,0.037269655615091324
46,0.11695503443479538
47,0.0019507756223902106
48,0.027317790314555168
49,0.03432450443506241
50,0.4540324807167053
51,0.12929189205169678
52,0.3682873249053955
53,0.004643005318939686
54,0.28192445635795593
55,0.10322755575180054
56,0.00473020737990737
57,0.6767594814300537
58,0.06354155391454697
59,0.5022013783454895
60,0.44229039549827576
61,0.00019411559333093464
62,0.002682727761566639
63,0.10999082028865814
64,0.0970296710729599
65,0.12130080908536911
66,0.020926693454384804
67,0.0197001863270998
68,0.13306277990341187
69,0.012226949445903301
70,0.1656402200460434
71,0.03297052159905434
72,0.00012759712990373373
73,0.001010402454994619
74,0.6856033802032471
75,0.3805038034915924
76,0.020765407010912895
77,0.18093983829021454
78,0.036978743970394135
79,0.01091558113694191
80,0.02556740678846836
81,0.005315164104104042
82,0.04341985657811165
83,0.21552734076976776
84,0.006482445169240236
85,0.14849047362804413
86,0.0579732321202755
87,0.2732057571411133
88,0.07599238306283951
89,0.25698956847190857
90,0.0032792151905596256
91,0.053760550916194916
92,0.04454606771469116
93,0.0005731901037506759
94,0.09261731058359146
95,0.052071306854486465
96,0.06905069202184677
97,0.1415584534406662
98,0.35634520649909973
99,0.16210071742534637
100,0.10277383774518967
101,0.10489016026258469
102,1.5809133401489817e-05
103,0.01716107502579689
104,0.16472381353378296
105,0.02172556333243847
106,0.4297023117542267
107,0.11842840909957886
108,0.24920782446861267
109,0.01890643872320652
110,0.09497849643230438
111,0.37945252656936646
112,7.570676098112017e-05
113,0.03940272331237793
114,0.2559634745121002
115,0.16098377108573914
116,0.00904384721070528
117,0.11444394290447235
118,0.3655724823474884
119,0.039571475237607956
120,0.024283744394779205
121,0.03232267126441002
122,0.01637246459722519
123,0.3586691617965698
124,0.21080607175827026
125,0.5996317267417908
126,0.04307570308446884
127,0.0029075820930302143
128,0.04309513419866562
129,0.013656571507453918
130,0.1341417282819748
131,0.5148632526397705
132,0.018099363893270493
133,0.32335489988327026
134,0.23176175355911255
135,0.07606839388608932
136,0.0018129736417904496
137,0.16459378600120544
138,0.08180750906467438
139,0.65298992395401
140,0.2813173830509186
141,0.057546552270650864
142,0.15667282044887543
143,0.1483246088027954
144,0.07040409743785858
145,0.017941324040293694
146,0.01380421593785286
147,0.14348120987415314
148,0.1023423969745636
149,0.2732470631599426
