,0
0,0.27085694670677185
1,0.3463626503944397
2,0.40459033846855164
3,0.10543247312307358
4,0.20663152635097504
5,0.4552963376045227
6,0.01613389514386654
7,0.24045388400554657
8,0.39876991510391235
9,0.06737419962882996
10,0.4825134873390198
11,0.08316992968320847
12,0.021898316219449043
13,0.24731053411960602
14,0.04878280684351921
15,0.06089887395501137
16,0.02873019501566887
17,0.5225163698196411
18,0.006418921053409576
19,0.3377736508846283
20,0.5948050022125244
21,0.17292678356170654
22,0.48947495222091675
23,0.0855051577091217
24,0.00365083827637136
25,0.13008253276348114
26,0.031420279294252396
27,0.3048548400402069
28,0.2667616605758667
29,0.08878805488348007
30,0.3650778830051422
31,0.058497559279203415
32,0.018213680014014244
33,0.39062026143074036
34,0.16239190101623535
35,0.28902149200439453
36,0.017460521310567856
37,0.1009369045495987
38,0.05752302706241608
39,0.0005147919291630387
40,0.17033535242080688
41,0.25404253602027893
42,0.30023396015167236
43,0.08668088912963867
44,0.11838206648826599
45,0.002904371125623584
46,0.030272332951426506
47,0.055949240922927856
48,0.02623729407787323
49,0.3279082179069519
50,0.17945919930934906
51,0.37560319900512695
52,0.009072188287973404
53,0.10632920265197754
54,0.02207016758620739
55,0.2596745491027832
56,0.1717769056558609
57,0.5591982007026672
58,0.1448141485452652
59,0.04397973790764809
60,0.17655999958515167
61,0.175991028547287
62,0.032786425203084946
63,0.5603120923042297
64,0.4522973299026489
65,0.3114449977874756
66,0.28540533781051636
67,0.40708404779434204
68,0.2837618291378021
69,0.23760771751403809
70,0.057426340878009796
71,0.07469019293785095
72,0.07447472214698792
73,0.00021102605387568474
74,0.0568884052336216
75,0.06806615740060806
76,0.03158232197165489
77,0.08494662493467331
78,0.1822066605091095
79,0.013912220485508442
80,0.34363117814064026
81,0.6276702284812927
82,0.2607121169567108
83,0.23230190575122833
84,0.032443802803754807
85,0.11158458143472672
86,0.041048962622880936
87,0.13411709666252136
88,0.4519440829753876
89,0.25844526290893555
90,0.21465030312538147
91,0.017307620495557785
92,0.30445247888565063
93,0.4130331575870514
94,0.15987397730350494
95,0.09708788990974426
96,0.13563573360443115
97,0.1426621675491333
98,0.07341501116752625
99,0.262560099363327
100,0.21169349551200867
101,0.23961766064167023
102,0.030793217942118645
103,0.4123862087726593
104,0.37320464849472046
105,0.04050998017191887
106,0.18733958899974823
107,0.2691437602043152
108,0.07409573346376419
109,0.12373140454292297
110,0.038182344287633896
111,0.022632570937275887
112,0.24321483075618744
113,0.00395933585241437
114,0.5610724687576294
115,0.0343891903758049
116,0.02340993471443653
117,0.3575691878795624
118,0.6772882342338562
119,0.02512229047715664
120,0.047792691737413406
121,0.30330583453178406
122,0.041218351572752
123,0.3541805148124695
124,0.05681274086236954
125,0.4294816553592682
126,0.10703016817569733
127,0.12481008470058441
128,4.794738924829289e-05
129,0.4799043834209442
130,0.4396178126335144
131,0.004766994155943394
132,0.6128372550010681
133,0.06537283957004547
134,0.01925058476626873
135,0.040160663425922394
136,0.24423009157180786
137,0.3872275948524475
138,0.03484276682138443
139,0.10941580682992935
140,0.7026888132095337
141,0.4558669328689575
142,0.3768102824687958
143,0.007263108156621456
144,0.022478051483631134
145,0.053566064685583115
146,0.4639562666416168
147,0.2995804250240326
148,0.03671718016266823
149,0.01991821452975273
