,0
0,0.588172435760498
1,0.09775155782699585
2,0.0036633152049034834
3,0.09928785264492035
4,0.30516189336776733
5,0.00011702373740263283
6,0.13127939403057098
7,0.1776115447282791
8,0.005952993407845497
9,0.10296556353569031
10,0.0022083960939198732
11,0.007475951686501503
12,0.1413700133562088
13,0.06902659684419632
14,0.005545297637581825
15,0.3221479058265686
16,0.00024054331879597157
17,0.0018014695961028337
18,0.3349405825138092
19,0.05766119062900543
20,0.15940673649311066
21,0.3618362843990326
22,0.25358864665031433
23,0.031360749155282974
24,0.47849708795547485
25,0.38460856676101685
26,0.5959768891334534
27,0.5941063165664673
28,0.0012966049835085869
29,0.15507106482982635
30,0.5704144835472107
31,0.0002589831128716469
32,0.27435675263404846
33,0.04135638102889061
34,4.1684339521452785e-05
35,0.006466427352279425
36,0.5752814412117004
37,0.015867415815591812
38,0.2706751823425293
39,0.00628428952768445
40,0.014297952875494957
41,0.13748739659786224
42,0.5890861749649048
43,6.120097532402724e-05
44,0.0893891453742981
45,0.016986815258860588
46,0.19313690066337585
47,0.05035657808184624
48,0.00025770036154426634
49,6.460570034505508e-07
50,0.05517834797501564
51,0.24705156683921814
52,0.0003378531546331942
53,0.002889718394726515
54,0.5574609041213989
55,0.20814742147922516
56,0.008376047946512699
57,0.1140773743391037
58,0.005486672278493643
59,0.3356775641441345
60,0.006199379451572895
61,0.2297249138355255
62,0.0006259984220378101
63,0.6102026104927063
64,0.04919859766960144
65,0.2610083520412445
66,0.0021745108533650637
67,0.022725824266672134
68,0.01989312469959259
69,0.05711212381720543
70,0.036812759935855865
71,0.013686735183000565
72,0.5626301765441895
73,0.001994496211409569
74,0.33774566650390625
75,0.008420228026807308
76,0.26552194356918335
77,0.28257372975349426
78,0.5290666818618774
79,0.000301770749501884
80,0.017834441736340523
81,0.0708189606666565
82,0.016248958185315132
83,0.5955073237419128
84,0.15212208032608032
85,0.012142415158450603
86,0.16652747988700867
87,0.007809080183506012
88,0.12438637018203735
89,0.00013639847747981548
90,3.8662914448650554e-05
91,0.0022558418568223715
92,0.0010771853849291801
93,0.11349061131477356
94,0.012677423655986786
95,0.4868287444114685
96,0.02364116720855236
97,0.06567485630512238
98,0.0036285370588302612
99,0.3148108720779419
100,0.016571732237935066
101,0.0009876799304038286
102,0.022950580343604088
103,0.5395834445953369
104,0.21126560866832733
105,5.098202018416487e-05
106,0.014401626773178577
107,0.006609766744077206
108,0.00468194205313921
109,0.0005764557863585651
110,0.0580078661441803
111,0.22223961353302002
112,0.14288921654224396
113,0.28054124116897583
114,0.12876886129379272
115,0.18873772025108337
116,0.0024166577495634556
117,0.769955039024353
118,0.24350401759147644
119,0.07174963504076004
120,0.3476361036300659
121,0.29087984561920166
122,0.24895629286766052
123,0.005533377639949322
124,0.34411266446113586
125,0.2780645191669464
126,0.6361392140388489
127,0.003334589069709182
128,0.00664540147408843
129,0.08240941911935806
130,0.3489387035369873
131,0.00013244524598121643
132,0.30327218770980835
133,0.015495192259550095
134,0.049986258149147034
135,0.00019613327458500862
136,0.09653954207897186
137,0.2760782241821289
138,0.4591958820819855
139,0.09002617001533508
140,0.0003641632793005556
141,2.457065875205444e-06
142,0.8550346493721008
143,0.05646653100848198
144,0.03687818720936775
145,0.22806552052497864
146,0.012854752130806446
147,0.037883177399635315
148,3.6336950870463625e-05
149,0.0007536141783930361
