,0
0,0.00549229234457016
1,0.23801788687705994
2,0.2860136926174164
3,0.3009294271469116
4,0.11312969028949738
5,0.11513388156890869
6,0.009950878098607063
7,0.4273476302623749
8,0.041109513491392136
9,0.0433187335729599
10,0.2696746587753296
11,0.0005887005245313048
12,0.009316827170550823
13,0.03824418783187866
14,0.010382208041846752
15,0.18731583654880524
16,0.0016584504628553987
17,0.002170424908399582
18,0.23735156655311584
19,0.11191264539957047
20,0.03139766678214073
21,0.1685849279165268
22,0.002334378659725189
23,0.28374457359313965
24,0.00012442297884263098
25,0.006727442145347595
26,0.005724392365664244
27,0.014629191718995571
28,0.03871489316225052
29,0.012761963531374931
30,0.17099136114120483
31,0.17634989321231842
32,0.2887718379497528
33,0.01763097196817398
34,0.5533647537231445
35,0.019223153591156006
36,0.17011238634586334
37,0.32145166397094727
38,0.1266314685344696
39,0.05227113887667656
40,0.16312062740325928
41,0.117791548371315
42,0.008552776649594307
43,0.3120696544647217
44,0.3908713757991791
45,0.02817651256918907
46,0.3665267527103424
47,0.11947786062955856
48,0.2751138508319855
49,0.006556442938745022
50,0.17359590530395508
51,0.06839300692081451
52,0.35434260964393616
53,0.23285344243049622
54,0.15501649677753448
55,0.3890314996242523
56,0.0067585832439363
57,0.16692855954170227
58,0.419847697019577
59,0.06332964450120926
60,0.17620490491390228
61,0.04046279937028885
62,0.0664311870932579
63,0.01597052998840809
64,0.06248016282916069
65,0.05507314205169678
66,0.2126781940460205
67,0.0001974087062990293
68,0.06988461315631866
69,0.4277503788471222
70,0.0934716984629631
71,0.2902316749095917
72,0.004172476474195719
73,0.21232835948467255
74,0.0049233888275921345
75,0.2601519227027893
76,0.3619394600391388
77,0.3421073257923126
78,0.14752601087093353
79,0.07404763251543045
80,0.03966762125492096
81,0.19376784563064575
82,0.4110913574695587
83,0.32850828766822815
84,0.26491376757621765
85,0.5244378447532654
86,0.03259581699967384
87,0.20312143862247467
88,0.508320152759552
89,0.001402687281370163
90,0.125436469912529
91,0.28769394755363464
92,0.20574919879436493
93,0.03409027308225632
94,0.10835535824298859
95,0.5211256742477417
96,0.6709487438201904
97,0.1598476618528366
98,0.0030537100974470377
99,0.014003955759108067
100,0.12861518561840057
101,0.26052340865135193
102,0.5090215802192688
103,0.01392151229083538
104,0.021949082612991333
105,0.4219846725463867
106,0.36021432280540466
107,0.11097223311662674
108,0.02125871554017067
109,0.0028975328896194696
110,0.006331956945359707
111,0.004498516675084829
112,0.0012105555506423116
113,0.12069909274578094
114,0.05751391500234604
115,0.3502601981163025
116,0.22516274452209473
117,0.0999462828040123
118,0.01277114637196064
119,0.18528278172016144
120,0.1825559139251709
121,0.03256092965602875
122,0.017309030517935753
123,0.1541212648153305
124,0.460293173789978
125,0.19823956489562988
126,0.10327648371458054
127,0.05097448080778122
128,0.009861391969025135
129,0.05378160998225212
130,0.17312529683113098
131,0.3201492726802826
132,0.0002115898096235469
133,0.11751401424407959
134,0.5766860842704773
135,0.05536641553044319
136,0.02579623833298683
137,0.1814558058977127
138,0.0052560907788574696
139,0.21812359988689423
140,0.09697028249502182
141,0.21436496078968048
142,0.28218668699264526
143,0.06957606226205826
144,0.206175297498703
145,0.03712364286184311
146,0.016516368836164474
147,0.27876827120780945
148,0.017805924639105797
149,0.15506552159786224
